txn_id,user_id,amount,payment_method,failure_code,failure_stage,retry_count,timestamp,do_not_contact,customer_segment,days_overdue
txn_5781cb7da4,user_f812c9fc,5184.0,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-21T03:55:31.316586,False,regular,34.0
txn_9a060974ab,user_8afc7c15,5818.23,mandate,insufficient_funds,subscription_failure,0,2026-09-02T15:55:31.316616,False,regular,
txn_f30e3360c5,user_ef4173bf,7076.81,netbanking,otp_timeout,checkout_abandon,0,2026-08-17T15:55:31.316652,False,regular,
txn_78d06a34ec,user_f75e2c4a,5558.85,upi,gateway_timeout,checkout_abandon,0,2026-08-21T01:55:31.316669,False,regular,
txn_b3bc02a099,user_01bf4519,1015.86,netbanking,insufficient_funds,payment_failure,0,2026-08-29T15:55:31.316681,False,regular,
txn_e140454bfa,user_ae1bff07,2835.01,mandate,issuer_timeout,payment_failure,0,2026-08-13T03:55:31.316692,False,regular,
txn_2e4b7613b1,user_607fbb70,616.73,mandate,insufficient_funds,subscription_failure,0,2026-08-24T21:55:31.316702,False,regular,
txn_c145fb683c,user_793976e1,4411.98,netbanking,user_dropped,checkout_abandon,0,2026-08-25T20:55:31.316713,False,regular,
txn_ada356316c,user_20c82013,624.14,card,bank_decline,payment_failure,0,2026-08-22T01:55:31.316744,False,regular,
txn_4c660f50cf,user_dcba8cc3,9080.87,mandate,insufficient_funds,subscription_failure,0,2026-08-29T07:55:31.316757,False,high_value,
txn_f7e0fdf23d,user_ca6b55b5,3299.25,mandate,issuer_timeout,payment_failure,0,2026-08-06T06:55:31.316769,False,regular,
txn_4733ac2ed3,user_549f2e50,3174.27,mandate,insufficient_funds,subscription_failure,0,2026-08-29T13:55:31.316799,True,regular,
txn_77f8bc550d,user_8b0786f1,4600.12,upi,otp_timeout,checkout_abandon,0,2026-08-10T05:55:31.316817,False,regular,
txn_f4027952fd,user_51c3e4b0,7770.5,upi,insufficient_funds,payment_failure,0,2026-08-18T02:55:31.316829,False,regular,
txn_ff53f83d84,user_45b6d023,6960.77,mandate,invoice_unpaid,receivable_overdue,0,2026-08-16T20:55:31.316859,False,regular,61.0
txn_1bfdeb94d4,user_4e4026e1,31990.67,upi,issuer_timeout,payment_failure,0,2026-08-31T13:55:31.316877,False,high_value,
txn_13d3b80999,user_1b6b6c7a,1183.25,mandate,invoice_unpaid,receivable_overdue,0,2026-09-01T06:55:31.316889,False,regular,56.0
txn_b366b13e6c,user_8a6f2a0c,2693.05,card,invoice_unpaid,receivable_overdue,0,2026-09-01T15:55:31.316900,False,regular,72.0
txn_0468704d0c,user_52f63a53,7012.04,mandate,insufficient_funds,payment_failure,0,2026-08-31T14:55:31.316910,False,regular,
txn_68c100c8dc,user_bc25ec42,980.59,card,user_dropped,checkout_abandon,0,2026-08-17T00:55:31.316921,False,regular,
txn_7ac8f5fb2f,user_66098a90,2259.27,mandate,invoice_unpaid,receivable_overdue,0,2026-08-16T08:55:31.316931,True,regular,61.0
txn_4fce05ac9a,user_cd7f9943,5609.56,card,insufficient_funds,payment_failure,0,2026-08-22T17:55:31.316961,False,regular,
txn_326b03c8fd,user_61f88fa1,3104.04,netbanking,bank_decline,payment_failure,0,2026-08-08T18:55:31.316978,False,regular,
txn_1ff0069aee,user_1493ef9e,7784.47,upi,invoice_unpaid,receivable_overdue,0,2026-08-30T18:55:31.317010,False,regular,57.0
txn_efe39d56f5,user_7c7bd6be,895.44,mandate,card_expired,payment_failure,0,2026-08-28T14:55:31.317029,False,regular,
txn_4b7a1b812f,user_b52317fc,4218.1,mandate,bank_decline,subscription_failure,0,2026-08-30T01:55:31.317040,False,regular,
txn_c386596a9f,user_68e69f1c,7057.79,card,otp_timeout,checkout_abandon,0,2026-08-29T21:55:31.317052,False,regular,
txn_db4f5f8d4c,user_14e09db1,10123.44,netbanking,insufficient_funds,payment_failure,0,2026-08-12T21:55:31.317063,False,high_value,
txn_5dc2c4fdda,user_4f2b8e98,1165.21,card,invoice_unpaid,receivable_overdue,0,2026-08-27T16:55:31.317073,False,regular,63.0
txn_07d3161e3f,user_1dc195e9,2927.13,upi,issuer_timeout,payment_failure,0,2026-08-08T19:55:31.317083,False,regular,
txn_2c0480fa21,user_80c652f6,1469.68,mandate,mandate_lapsed,subscription_failure,0,2026-08-16T21:55:31.317094,False,regular,
txn_9d3d1340f0,user_61144a45,3393.16,mandate,card_expired,subscription_failure,0,2026-09-03T06:55:31.317122,True,regular,
txn_b8e3bde599,user_b2b48904,265.02,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-15T18:55:31.317140,False,regular,83.0
txn_c85ba44acf,user_06582113,1901.03,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-13T11:55:31.317152,False,regular,80.0
txn_bda14201d5,user_11ad6991,6776.61,netbanking,bank_decline,payment_failure,0,2026-08-17T07:55:31.317163,False,regular,
txn_1ef6cd46ae,user_f3b07a9c,2822.01,netbanking,card_expired,payment_failure,0,2026-08-14T17:55:31.317173,False,regular,
txn_8a0c03bc9c,user_3d99c394,2529.57,upi,card_expired,payment_failure,0,2026-08-18T20:55:31.317182,False,regular,
txn_c91c891bd6,user_263a2f5c,5351.14,upi,invoice_unpaid,receivable_overdue,0,2026-08-12T03:55:31.317192,False,regular,84.0
txn_c12a22dd51,user_9e4cf32d,5945.51,upi,issuer_timeout,payment_failure,0,2026-08-24T04:55:31.317203,False,regular,
txn_60335ccdc8,user_076acea4,7536.21,mandate,insufficient_funds,subscription_failure,0,2026-08-23T11:55:31.317213,False,regular,
txn_745685e531,user_fd303872,2490.52,mandate,card_expired,payment_failure,0,2026-08-30T04:55:31.317223,False,regular,
txn_b4696230a3,user_1108e09c,36547.24,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-15T01:55:31.317252,False,high_value,29.0
txn_506d54bf77,user_96c4456f,2783.27,mandate,mandate_lapsed,subscription_failure,0,2026-08-26T09:55:31.317287,False,regular,
txn_3c0c0fe670,user_292d6813,4750.88,card,invoice_unpaid,receivable_overdue,0,2026-08-19T21:55:31.317305,False,regular,65.0
txn_035f66defd,user_750e1fdc,6991.62,mandate,insufficient_funds,subscription_failure,0,2026-08-30T23:55:31.317335,False,regular,
txn_1f7fce65fc,user_1f0ecf54,7894.86,upi,issuer_timeout,payment_failure,0,2026-08-24T05:55:31.317353,False,regular,
txn_3cb455b2a7,user_05876447,2643.63,card,insufficient_funds,payment_failure,0,2026-09-03T13:55:31.317365,False,regular,
txn_fd566634d7,user_5c282789,4017.7,mandate,mandate_lapsed,subscription_failure,0,2026-08-11T01:55:31.317375,False,regular,
txn_3ebfe16ab1,user_5b94ebfc,3922.72,card,user_dropped,checkout_abandon,0,2026-09-02T10:55:31.317386,False,regular,
txn_dd035388ec,user_79786e41,6698.18,upi,insufficient_funds,payment_failure,0,2026-09-03T06:55:31.317397,True,regular,
txn_172d67edc0,user_409cc146,2633.32,mandate,mandate_lapsed,subscription_failure,0,2026-08-31T15:55:31.317407,False,regular,
txn_a94f2ca322,user_79e0a721,47834.51,mandate,insufficient_funds,payment_failure,0,2026-08-11T11:55:31.317436,False,high_value,
txn_a28ac6284c,user_7e30c5df,2872.32,mandate,issuer_timeout,payment_failure,0,2026-08-23T21:55:31.317453,False,regular,
txn_0250913f1a,user_1576ced8,17421.27,upi,invoice_unpaid,receivable_overdue,0,2026-08-28T04:55:31.317555,False,high_value,3.0
txn_5f9aeb91f4,user_3e1bbdb7,490.43,netbanking,insufficient_funds,payment_failure,0,2026-08-10T10:55:31.317573,False,regular,
txn_86977088b2,user_f695def8,43116.2,card,otp_timeout,checkout_abandon,0,2026-08-13T00:55:31.317584,False,high_value,
txn_ad6d10f8e0,user_a9d85c54,1393.39,card,bank_decline,payment_failure,0,2026-08-25T14:55:31.317595,False,regular,
txn_8620a5b4b6,user_6e5cff4f,1268.88,mandate,mandate_lapsed,subscription_failure,0,2026-08-09T00:55:31.317605,False,regular,
txn_4419929950,user_a1383b74,4081.36,mandate,mandate_lapsed,subscription_failure,0,2026-08-15T21:55:31.317615,False,regular,
txn_14f4a1908a,user_b134a394,3395.1,upi,invoice_unpaid,receivable_overdue,0,2026-09-02T10:55:31.317625,False,regular,64.0
txn_dc62eb9f28,user_4ffb98ab,298.45,mandate,insufficient_funds,subscription_failure,0,2026-09-02T00:55:31.317635,False,regular,
txn_c752786159,user_548cc6cb,29491.11,mandate,mandate_lapsed,subscription_failure,0,2026-08-11T04:55:31.317666,False,high_value,
txn_de2e279cf6,user_0225c9fa,2507.97,mandate,insufficient_funds,payment_failure,0,2026-09-03T00:55:31.317683,False,regular,
txn_57f4f65294,user_d11e6885,5477.78,mandate,invoice_unpaid,receivable_overdue,0,2026-08-12T00:55:31.317696,False,regular,13.0
txn_95bf4eda55,user_610d2e27,35181.7,netbanking,invoice_unpaid,receivable_overdue,0,2026-08-23T13:55:31.317708,False,high_value,80.0
txn_089d73d572,user_ad600ce7,1086.89,mandate,insufficient_funds,subscription_failure,0,2026-08-22T13:55:31.317749,False,regular,
txn_71bf424707,user_c50301b2,5260.0,upi,issuer_timeout,payment_failure,0,2026-08-31T23:55:31.317768,False,regular,
txn_7adc1ecd71,user_7213e094,25472.75,mandate,issuer_timeout,payment_failure,0,2026-08-09T09:55:31.317780,False,high_value,
txn_e5db9e57ba,user_ee0bdfc7,423.77,upi,insufficient_funds,payment_failure,0,2026-08-19T12:55:31.317792,False,regular,
txn_8ba975543a,user_c98d01eb,2650.06,upi,otp_timeout,checkout_abandon,0,2026-08-04T06:55:31.317802,False,regular,
txn_9c3d62e9b8,user_860c4a52,3575.21,upi,user_dropped,checkout_abandon,0,2026-08-19T16:55:31.317812,False,regular,
txn_741b610dc3,user_d8095d05,7157.08,mandate,mandate_lapsed,subscription_failure,0,2026-08-16T02:55:31.317841,True,regular,
txn_55b143930b,user_8358134b,4066.51,upi,invoice_unpaid,receivable_overdue,0,2026-09-01T12:55:31.317857,False,regular,42.0
txn_3e6ea9ad1f,user_fa6d2d3c,5216.88,mandate,invoice_unpaid,receivable_overdue,0,2026-08-08T20:55:31.317869,False,regular,11.0
txn_ec14a32dc0,user_5bf7d7f1,3686.13,card,invoice_unpaid,receivable_overdue,0,2026-08-19T04:55:31.317880,True,regular,84.0
txn_1d7d8b223d,user_9be9e5d3,6641.09,netbanking,otp_timeout,checkout_abandon,0,2026-08-06T11:55:31.317890,False,regular,
txn_6df9675faf,user_08cb654a,6636.43,mandate,insufficient_funds,subscription_failure,0,2026-08-08T20:55:31.317901,False,regular,
txn_10ad75ff92,user_3dd53b20,5788.93,netbanking,card_expired,payment_failure,0,2026-08-12T13:55:31.317911,False,regular,
txn_5df3467b02,user_2516fd54,6672.09,mandate,mandate_lapsed,subscription_failure,0,2026-08-04T18:55:31.317920,False,regular,
txn_ac5a14b8a7,user_046e914f,4039.89,mandate,insufficient_funds,payment_failure,0,2026-08-31T19:55:31.317930,False,regular,
txn_6d0a5ce445,user_f49daf94,3763.96,upi,issuer_timeout,payment_failure,0,2026-08-12T17:55:31.317940,False,regular,
txn_66248da69e,user_b169adc8,4791.73,mandate,gateway_timeout,checkout_abandon,0,2026-08-20T06:55:31.317971,False,regular,
txn_9bfbec496a,user_341fcb2a,38920.25,mandate,gateway_timeout,checkout_abandon,0,2026-08-08T09:55:31.317989,False,high_value,
txn_0aaa67a07b,user_0782f4af,32298.71,upi,gateway_timeout,checkout_abandon,0,2026-08-31T15:55:31.318000,False,high_value,
